antecedents,consequents,support,confidence,lift,features,antecedent_features,consequent_features,rule_strength,antecedents_str,consequents_str
['F_EVI_8_Low'],"['S_b_density_MediumImpact', 'S_NDVI_6_MediumImpact']",0.10445859872611465,0.49848024316109424,1.2893146322288598,"['EVI_8', 'b_density', 'NDVI_6']",['EVI_8'],"['NDVI_6', 'b_density']",0.6426978713845988,EVI_8_Low,b_density_MediumImpact | NDVI_6_MediumImpact
['F_NDVI_7_High'],"['S_EVI_1_NegativeImpact', 'S_TMEAN_11_MediumImpact']",0.1789808917197452,0.43906249999999997,1.4635416666666665,"['EVI_1', 'NDVI_7', 'TMEAN_11']",['NDVI_7'],"['TMEAN_11', 'EVI_1']",0.6425862630208332,NDVI_7_High,EVI_1_NegativeImpact | TMEAN_11_MediumImpact
"['F_GPP_8_High', 'F_organic_matter_Medium']",['S_NDVI_9_PositiveImpact'],0.0910828025477707,0.49825783972125437,1.2887393877469016,"['GPP_8', 'NDVI_9', 'organic_matter']","['GPP_8', 'organic_matter']",['NDVI_9'],0.6421245033024632,GPP_8_High | organic_matter_Medium,NDVI_9_PositiveImpact
['F_NDVI_7_High'],"['S_EVI_4_PositiveImpact', 'S_NDVI_8_MediumImpact']",0.21082802547770702,0.5171875,1.2415663226299694,"['NDVI_8', 'EVI_4', 'NDVI_7']",['NDVI_7'],"['NDVI_8', 'EVI_4']",0.6421225824851873,NDVI_7_High,EVI_4_PositiveImpact | NDVI_8_MediumImpact
"['F_NDVI_8_High', 'F_organic_matter_High']",['S_EVI_2_NegativeImpact'],0.07834394904458598,0.4392857142857143,1.4611834140435835,"['NDVI_8', 'organic_matter', 'EVI_2']","['NDVI_8', 'organic_matter']",['EVI_2'],0.6418769997405742,NDVI_8_High | organic_matter_High,EVI_2_NegativeImpact
['F_GPP_8_Low'],"['S_TMIN_8_MediumImpact', 'S_Y_MediumImpact']",0.06305732484076433,0.5129533678756477,1.2485841667670805,"['GPP_8', 'TMIN_8', 'Y']",['GPP_8'],"['TMIN_8', 'Y']",0.6404654534193833,GPP_8_Low,TMIN_8_MediumImpact | Y_MediumImpact
['F_NDVI_9_High'],"['S_EVI_1_NegativeImpact', 'S_b_density_MediumImpact']",0.1592356687898089,0.43029259896729777,1.4880162563406554,"['NDVI_9', 'b_density', 'EVI_1']",['NDVI_9'],"['b_density', 'EVI_1']",0.6402823822464094,NDVI_9_High,EVI_1_NegativeImpact | b_density_MediumImpact
['F_GPP_8_Low'],"['S_NDVI_8_MediumImpact', 'S_TMEAN_8_MediumImpact']",0.05987261146496815,0.48704663212435234,1.3138543168990262,"['NDVI_8', 'GPP_8', 'TMEAN_8']",['GPP_8'],"['NDVI_8', 'TMEAN_8']",0.6399083201477123,GPP_8_Low,NDVI_8_MediumImpact | TMEAN_8_MediumImpact
"['F_NDVI_7_High', 'F_organic_matter_Medium']",['S_EVI_2_NegativeImpact'],0.06369426751592357,0.4385964912280702,1.4588908712459114,"['EVI_2', 'organic_matter', 'NDVI_7']","['organic_matter', 'NDVI_7']",['EVI_2'],0.639864417213119,NDVI_7_High | organic_matter_Medium,EVI_2_NegativeImpact
['F_NDVI_8_High'],"['S_EVI_1_NegativeImpact', 'S_sand_percent_MediumImpact']",0.18280254777070062,0.43950995405819293,1.4557608182940147,"['NDVI_8', 'EVI_1', 'sand_percent']",['NDVI_8'],"['sand_percent', 'EVI_1']",0.6398213703681197,NDVI_8_High,EVI_1_NegativeImpact | sand_percent_MediumImpact
"['F_GPP_7_High', 'F_organic_matter_Medium']",['S_VPDMIN_9_PositiveImpact'],0.09171974522292993,0.47213114754098356,1.3551113375490753,"['organic_matter', 'VPDMIN_9', 'GPP_7']","['organic_matter', 'GPP_7']",['VPDMIN_9'],0.639790270842842,GPP_7_High | organic_matter_Medium,VPDMIN_9_PositiveImpact
['F_NDVI_9_High'],"['S_VPDMIN_5_NegativeImpact', 'S_b_density_MediumImpact']",0.1821656050955414,0.49225473321858865,1.2988906405935867,"['VPDMIN_5', 'NDVI_9', 'b_density']",['NDVI_9'],"['VPDMIN_5', 'b_density']",0.6393850657655178,NDVI_9_High,VPDMIN_5_NegativeImpact | b_density_MediumImpact
['F_EVI_8_High'],"['S_TMEAN_10_NegativeImpact', 'S_EVI_9_MediumImpact']",0.24585987261146497,0.5039164490861618,1.267866706835375,"['EVI_8', 'TMEAN_10', 'EVI_9']",['EVI_8'],"['TMEAN_10', 'EVI_9']",0.6388988888230479,EVI_8_High,TMEAN_10_NegativeImpact | EVI_9_MediumImpact
['F_NDVI_8_High'],"['S_EVI_3_NegativeImpact', 'S_organic_matter_MediumImpact']",0.18343949044585986,0.4410413476263399,1.4486086104045055,"['NDVI_8', 'EVI_3', 'organic_matter']",['NDVI_8'],"['EVI_3', 'organic_matter']",0.6388962937159227,NDVI_8_High,EVI_3_NegativeImpact | organic_matter_MediumImpact
"['F_NDVI_7_High', 'F_organic_matter_Medium']",['S_TMAX_9_NegativeImpact'],0.06942675159235669,0.4780701754385965,1.3355341199975026,"['organic_matter', 'NDVI_7', 'TMAX_9']","['organic_matter', 'NDVI_7']",['TMAX_9'],0.6384790310514377,NDVI_7_High | organic_matter_Medium,TMAX_9_NegativeImpact
"['F_GPP_8_Medium', 'F_NDVI_9_Medium']",['S_GPP_9_MediumImpact'],0.0732484076433121,0.5227272727272727,1.2212527056277056,"['GPP_8', 'NDVI_9', 'GPP_9']","['GPP_8', 'NDVI_9']",['GPP_9'],0.6383820961235733,GPP_8_Medium | NDVI_9_Medium,GPP_9_MediumImpact
['F_NDVI_9_High'],"['S_TMIN_8_MediumImpact', 'S_VPDMIN_5_NegativeImpact']",0.17579617834394903,0.4750430292598967,1.3438154161045728,"['VPDMIN_5', 'NDVI_9', 'TMIN_8']",['NDVI_9'],"['VPDMIN_5', 'TMIN_8']",0.6383701460324649,NDVI_9_High,TMIN_8_MediumImpact | VPDMIN_5_NegativeImpact
['F_organic_matter_High'],"['S_NDVI_8_MediumImpact', 'S_EVI_8_MediumImpact']",0.19299363057324842,0.517948717948718,1.232090132090132,"['NDVI_8', 'EVI_8', 'organic_matter']",['organic_matter'],"['NDVI_8', 'EVI_8']",0.6381595043133506,organic_matter_High,NDVI_8_MediumImpact | EVI_8_MediumImpact
"['F_GPP_7_High', 'F_EVI_8_High']",['S_EVI_3_NegativeImpact'],0.2031847133757962,0.4656934306569343,1.3691735695344325,"['EVI_8', 'GPP_7', 'EVI_3']","['EVI_8', 'GPP_7']",['EVI_3'],0.6376151367612904,GPP_7_High | EVI_8_High,EVI_3_NegativeImpact
['F_NDVI_7_Low'],"['S_organic_matter_MediumImpact', 'S_VPDMIN_10_MediumImpact']",0.10636942675159236,0.4704225352112676,1.3551621656544774,"['organic_matter', 'VPDMIN_10', 'NDVI_7']",['NDVI_7'],"['VPDMIN_10', 'organic_matter']",0.637498821589571,NDVI_7_Low,organic_matter_MediumImpact | VPDMIN_10_MediumImpact
['F_EVI_8_Low'],"['S_NDVI_8_MediumImpact', 'S_VPDMIN_10_MediumImpact']",0.0980891719745223,0.46808510638297873,1.3583985527195501,"['NDVI_8', 'EVI_8', 'VPDMIN_10']",['EVI_8'],"['NDVI_8', 'VPDMIN_10']",0.6358461310602149,EVI_8_Low,NDVI_8_MediumImpact | VPDMIN_10_MediumImpact
"['F_NDVI_8_High', 'F_NDVI_9_High']",['S_EVI_2_NegativeImpact'],0.1394904458598726,0.437125748502994,1.4539987820968234,"['NDVI_8', 'NDVI_9', 'EVI_2']","['NDVI_8', 'NDVI_9']",['EVI_2'],0.6355803059465156,NDVI_8_High | NDVI_9_High,EVI_2_NegativeImpact
['F_NDVI_8_High'],"['S_EVI_1_NegativeImpact', 'S_TMAX_8_MediumImpact']",0.18025477707006368,0.43338437978560485,1.4664083540159474,"['NDVI_8', 'EVI_1', 'TMAX_8']",['NDVI_8'],"['TMAX_8', 'EVI_1']",0.635518475017631,NDVI_8_High,EVI_1_NegativeImpact | TMAX_8_MediumImpact
['F_organic_matter_High'],"['S_VPDMAX_4_MediumImpact', 'S_TDMEAN_3_NegativeImpact']",0.19490445859872613,0.5230769230769231,1.214838416021848,"['TDMEAN_3', 'VPDMAX_4', 'organic_matter']",['organic_matter'],"['TDMEAN_3', 'VPDMAX_4']",0.6354539406883513,organic_matter_High,VPDMAX_4_MediumImpact | TDMEAN_3_NegativeImpact
['F_GPP_7_Low'],['S_TMIN_3_MediumImpact'],0.06305732484076433,0.49748743718592964,1.2762341117351461,"['TMIN_3', 'GPP_7']",['GPP_7'],['TMIN_3'],0.6349104374963792,GPP_7_Low,TMIN_3_MediumImpact
['F_NDVI_9_High'],"['S_sand_percent_MediumImpact', 'S_TMEAN_10_NegativeImpact']",0.17452229299363056,0.47160068846815834,1.3462056016272885,"['NDVI_9', 'TMEAN_10', 'sand_percent']",['NDVI_9'],"['TMEAN_10', 'sand_percent']",0.6348714885471206,NDVI_9_High,sand_percent_MediumImpact | TMEAN_10_NegativeImpact
['F_GPP_8_Low'],"['S_VPDMAX_4_MediumImpact', 'S_TMAX_1_MediumImpact']",0.06369426751592357,0.5181347150259067,1.2251076846245081,"['GPP_8', 'VPDMAX_4', 'TMAX_1']",['GPP_8'],"['VPDMAX_4', 'TMAX_1']",0.6347708210489679,GPP_8_Low,VPDMAX_4_MediumImpact | TMAX_1_MediumImpact
"['F_NDVI_7_Low', 'F_EVI_8_Low']",['S_TMEAN_8_MediumImpact'],0.08471337579617834,0.5057034220532319,1.25427231062176,"['EVI_8', 'NDVI_7', 'TMEAN_8']","['EVI_8', 'NDVI_7']",['TMEAN_8'],0.6342897996680383,NDVI_7_Low | EVI_8_Low,TMEAN_8_MediumImpact
"['F_organic_matter_High', 'F_NDVI_9_High']",['S_EVI_2_NegativeImpact'],0.07452229299363057,0.43656716417910446,1.452140779155072,"['NDVI_9', 'organic_matter', 'EVI_2']","['NDVI_9', 'organic_matter']",['EVI_2'],0.633956981944565,organic_matter_High | NDVI_9_High,EVI_2_NegativeImpact
"['F_GPP_7_High', 'F_NDVI_9_High']",['S_NDVI_7_PositiveImpact'],0.16178343949044585,0.46950092421441775,1.3500301300670987,"['NDVI_9', 'NDVI_7', 'GPP_7']","['NDVI_9', 'GPP_7']",['NDVI_7'],0.6338403937838134,GPP_7_High | NDVI_9_High,NDVI_7_PositiveImpact
['F_GPP_7_Low'],"['S_VPDMAX_4_MediumImpact', 'S_TMAX_1_MediumImpact']",0.06560509554140127,0.5175879396984925,1.2238148574196284,"['VPDMAX_4', 'GPP_7', 'TMAX_1']",['GPP_7'],"['VPDMAX_4', 'TMAX_1']",0.6334318106242298,GPP_7_Low,VPDMAX_4_MediumImpact | TMAX_1_MediumImpact
['F_NDVI_7_High'],"['S_NDVI_8_MediumImpact', 'S_TMIN_1_PositiveImpact']",0.1859872611464968,0.45624999999999993,1.3882025193798448,"['NDVI_8', 'TMIN_1', 'NDVI_7']",['NDVI_7'],"['NDVI_8', 'TMIN_1']",0.6333673994670541,NDVI_7_High,NDVI_8_MediumImpact | TMIN_1_PositiveImpact
"['F_NDVI_7_High', 'F_NDVI_8_High']",['S_EVI_2_NegativeImpact'],0.1484076433121019,0.4363295880149813,1.4513505364057642,"['NDVI_8', 'EVI_2', 'NDVI_7']","['NDVI_8', 'NDVI_7']",['EVI_2'],0.6332671816152492,NDVI_7_High | NDVI_8_High,EVI_2_NegativeImpact
"['F_EVI_8_High', 'F_organic_matter_High']",['S_TMIN_10_NegativeImpact'],0.09171974522292993,0.4444444444444444,1.4240362811791383,"['EVI_8', 'organic_matter', 'TMIN_10']","['EVI_8', 'organic_matter']",['TMIN_10'],0.6329050138573947,EVI_8_High | organic_matter_High,TMIN_10_NegativeImpact
['F_NDVI_7_High'],"['S_sand_percent_MediumImpact', 'S_TMEAN_10_NegativeImpact']",0.19171974522292995,0.4703125,1.3425284090909093,"['NDVI_7', 'TMEAN_10', 'sand_percent']",['NDVI_7'],"['TMEAN_10', 'sand_percent']",0.6314078924005683,NDVI_7_High,sand_percent_MediumImpact | TMEAN_10_NegativeImpact
['F_GPP_7_Low'],"['S_saturated_hc_MediumImpact', 'S_organic_matter_MediumImpact']",0.061146496815286625,0.4824120603015075,1.3058395425402878,"['saturated_hc', 'organic_matter', 'GPP_7']",['GPP_7'],"['saturated_hc', 'organic_matter']",0.6299527441400383,GPP_7_Low,saturated_hc_MediumImpact | organic_matter_MediumImpact
['F_NDVI_7_High'],"['S_VPDMIN_5_NegativeImpact', 'S_sand_percent_MediumImpact']",0.19554140127388536,0.4796875,1.3120372386759582,"['VPDMIN_5', 'NDVI_7', 'sand_percent']",['NDVI_7'],"['VPDMIN_5', 'sand_percent']",0.6293678629273737,NDVI_7_High,VPDMIN_5_NegativeImpact | sand_percent_MediumImpact
['F_NDVI_9_High'],"['S_VPDMIN_3_PositiveImpact', 'S_EVI_9_MediumImpact']",0.19363057324840766,0.5232358003442341,1.2027528646273025,"['VPDMIN_3', 'NDVI_9', 'EVI_9']",['NDVI_9'],"['VPDMIN_3', 'EVI_9']",0.6293233577395869,NDVI_9_High,VPDMIN_3_PositiveImpact | EVI_9_MediumImpact
"['F_NDVI_8_High', 'F_organic_matter_Medium']",['S_NDVI_7_MediumImpact'],0.06942675159235669,0.5,1.2580128205128205,"['NDVI_8', 'organic_matter', 'NDVI_7']","['NDVI_8', 'organic_matter']",['NDVI_7'],0.6290064102564102,NDVI_8_High | organic_matter_Medium,NDVI_7_MediumImpact
['F_NDVI_9_Low'],"['S_Y_MediumImpact', 'S_NDVI_6_MediumImpact']",0.09681528662420383,0.4222222222222222,1.4896379525593009,"['NDVI_9', 'NDVI_6', 'Y']",['NDVI_9'],"['NDVI_6', 'Y']",0.6289582466361493,NDVI_9_Low,Y_MediumImpact | NDVI_6_MediumImpact
['F_organic_matter_High'],"['S_VPDMIN_3_PositiveImpact', 'S_EVI_9_MediumImpact']",0.19490445859872613,0.5230769230769231,1.2023876562675977,"['VPDMIN_3', 'organic_matter', 'EVI_9']",['organic_matter'],"['VPDMIN_3', 'EVI_9']",0.628941235586128,organic_matter_High,VPDMIN_3_PositiveImpact | EVI_9_MediumImpact
['F_NDVI_9_Low'],"['S_b_density_MediumImpact', 'S_VPDMIN_10_MediumImpact']",0.10127388535031848,0.4416666666666667,1.4238535249828885,"['NDVI_9', 'VPDMIN_10', 'b_density']",['NDVI_9'],"['VPDMIN_10', 'b_density']",0.6288686402007758,NDVI_9_Low,b_density_MediumImpact | VPDMIN_10_MediumImpact
['F_NDVI_7_Low'],"['S_NDVI_10_MediumImpact', 'S_Y_MediumImpact']",0.11464968152866242,0.5070422535211268,1.2399631433460576,"['NDVI_7', 'Y', 'NDVI_10']",['NDVI_7'],"['NDVI_10', 'Y']",0.628713706485325,NDVI_7_Low,NDVI_10_MediumImpact | Y_MediumImpact
['F_NDVI_9_Low'],"['S_TMAX_8_MediumImpact', 'S_TMAX_11_PositiveImpact']",0.1,0.4361111111111111,1.4414619883040936,"['NDVI_9', 'TMAX_11', 'TMAX_8']",['NDVI_9'],"['TMAX_11', 'TMAX_8']",0.6286375893437297,NDVI_9_Low,TMAX_8_MediumImpact | TMAX_11_PositiveImpact
"['F_GPP_8_High', 'F_NDVI_9_High']",['S_EVI_3_NegativeImpact'],0.15605095541401273,0.46226415094339623,1.3590912303017455,"['GPP_8', 'NDVI_9', 'EVI_3']","['GPP_8', 'NDVI_9']",['EVI_3'],0.6282591536300521,GPP_8_High | NDVI_9_High,EVI_3_NegativeImpact
['F_NDVI_7_Low'],['S_pH_PositiveImpact'],0.10254777070063695,0.4535211267605634,1.3852688113114486,"['pH', 'NDVI_7']",['NDVI_7'],['pH'],0.6282486721722345,NDVI_7_Low,pH_PositiveImpact
"['F_EVI_8_High', 'F_organic_matter_Low']",['S_GPP_9_NegativeImpact'],0.06050955414012739,0.4947916666666667,1.269318491285403,"['EVI_8', 'organic_matter', 'GPP_9']","['EVI_8', 'organic_matter']",['GPP_9'],0.6280482118339233,EVI_8_High | organic_matter_Low,GPP_9_NegativeImpact
"['F_GPP_8_High', 'F_organic_matter_Medium']",['S_GPP_9_NegativeImpact'],0.09044585987261146,0.49477351916376305,1.269271936416843,"['GPP_8', 'organic_matter', 'GPP_9']","['GPP_8', 'organic_matter']",['GPP_9'],0.6280021427567655,GPP_8_High | organic_matter_Medium,GPP_9_NegativeImpact
"['F_GPP_8_High', 'F_NDVI_8_High']",['S_EVI_2_NegativeImpact'],0.16687898089171974,0.4344941956882255,1.445245523793462,"['NDVI_8', 'GPP_8', 'EVI_2']","['NDVI_8', 'GPP_8']",['EVI_2'],0.6279507914326484,GPP_8_High | NDVI_8_High,EVI_2_NegativeImpact
"['F_NDVI_8_Medium', 'F_organic_matter_High']",['S_TMAX_7_MediumImpact'],0.07197452229299363,0.4977973568281938,1.2605513713230068,"['NDVI_8', 'organic_matter', 'TMAX_7']","['NDVI_8', 'organic_matter']",['TMAX_7'],0.6274991407907479,NDVI_8_Medium | organic_matter_High,TMAX_7_MediumImpact
"['F_NDVI_7_Medium', 'F_organic_matter_High']",['S_GPP_9_MediumImpact'],0.08152866242038216,0.5182186234817814,1.2107191054559476,"['organic_matter', 'NDVI_7', 'GPP_9']","['organic_matter', 'NDVI_7']",['GPP_9'],0.6274171882524749,NDVI_7_Medium | organic_matter_High,GPP_9_MediumImpact
['F_NDVI_9_Low'],"['S_organic_matter_MediumImpact', 'S_VPDMIN_10_MediumImpact']",0.1070063694267516,0.4666666666666667,1.34434250764526,"['NDVI_9', 'VPDMIN_10', 'organic_matter']",['NDVI_9'],"['VPDMIN_10', 'organic_matter']",0.6273598369011213,NDVI_9_Low,organic_matter_MediumImpact | VPDMIN_10_MediumImpact
['F_EVI_8_High'],['S_EVI_1_NegativeImpact'],0.23057324840764332,0.47258485639686687,1.3272955716334187,"['EVI_8', 'EVI_1']",['EVI_8'],['EVI_1'],0.6272597871165765,EVI_8_High,EVI_1_NegativeImpact
['F_NDVI_7_Low'],"['S_organic_matter_MediumImpact', 'S_pH_PositiveImpact']",0.09681528662420383,0.4281690140845071,1.4645432507901441,"['pH', 'organic_matter', 'NDVI_7']",['NDVI_7'],"['pH', 'organic_matter']",0.627072039774935,NDVI_7_Low,organic_matter_MediumImpact | pH_PositiveImpact
"['F_EVI_8_High', 'F_NDVI_9_High']",['S_EVI_3_NegativeImpact'],0.15796178343949044,0.4618249534450652,1.3577999567579633,"['EVI_8', 'NDVI_9', 'EVI_3']","['EVI_8', 'NDVI_9']",['EVI_3'],0.6270659018174579,EVI_8_High | NDVI_9_High,EVI_3_NegativeImpact
"['F_GPP_8_High', 'F_EVI_8_High']",['S_EVI_3_NegativeImpact'],0.1961783439490446,0.4617691154422789,1.3576357888471495,"['EVI_8', 'GPP_8', 'EVI_3']","['EVI_8', 'GPP_8']",['EVI_3'],0.6269142773087287,GPP_8_High | EVI_8_High,EVI_3_NegativeImpact
['F_EVI_8_High'],"['S_EVI_4_PositiveImpact', 'S_organic_matter_MediumImpact']",0.2535031847133758,0.5195822454308094,1.204939623820341,"['EVI_8', 'organic_matter', 'EVI_4']",['EVI_8'],"['EVI_4', 'organic_matter']",0.6260652353531275,EVI_8_High,EVI_4_PositiveImpact | organic_matter_MediumImpact
['F_NDVI_9_High'],['S_EVI_2_NegativeImpact'],0.16050955414012738,0.43373493975903615,1.4427200326730651,"['NDVI_9', 'EVI_2']",['NDVI_9'],['EVI_2'],0.6257580864606066,NDVI_9_High,EVI_2_NegativeImpact
['F_NDVI_8_High'],"['S_b_density_MediumImpact', 'S_TMIN_1_PositiveImpact']",0.1751592356687898,0.42113323124042873,1.4857958944887038,"['NDVI_8', 'TMIN_1', 'b_density']",['NDVI_8'],"['TMIN_1', 'b_density']",0.6257180260097909,NDVI_8_High,b_density_MediumImpact | TMIN_1_PositiveImpact
['F_NDVI_7_High'],"['S_TMEAN_10_NegativeImpact', 'S_EVI_9_MediumImpact']",0.2031847133757962,0.4984375,1.2540815304487178,"['NDVI_7', 'TMEAN_10', 'EVI_9']",['NDVI_7'],"['TMEAN_10', 'EVI_9']",0.6250812628330328,NDVI_7_High,TMEAN_10_NegativeImpact | EVI_9_MediumImpact
['F_GPP_8_Low'],"['S_VPDMIN_4_MediumImpact', 'S_organic_matter_MediumImpact']",0.06369426751592357,0.5181347150259067,1.2051429668009976,"['GPP_8', 'organic_matter', 'VPDMIN_4']",['GPP_8'],"['organic_matter', 'VPDMIN_4']",0.6244264076689107,GPP_8_Low,VPDMIN_4_MediumImpact | organic_matter_MediumImpact
"['F_NDVI_8_Low', 'F_NDVI_7_Low']",['S_TMEAN_8_MediumImpact'],0.09235668789808917,0.5017301038062284,1.2444174770549423,"['NDVI_8', 'NDVI_7', 'TMEAN_8']","['NDVI_8', 'NDVI_7']",['TMEAN_8'],0.6243617099410611,NDVI_8_Low | NDVI_7_Low,TMEAN_8_MediumImpact
['F_organic_matter_Medium'],['S_NDVI_7_MediumImpact'],0.16178343949044585,0.4980392156862745,1.2530794369029663,"['organic_matter', 'NDVI_7']",['organic_matter'],['NDVI_7'],0.6240826999477519,organic_matter_Medium,NDVI_7_MediumImpact
"['F_NDVI_8_High', 'F_organic_matter_Medium']",['S_TMAX_9_NegativeImpact'],0.06560509554140127,0.4724770642201835,1.3199092363446407,"['NDVI_8', 'organic_matter', 'TMAX_9']","['NDVI_8', 'organic_matter']",['TMAX_9'],0.6236268410252201,NDVI_8_High | organic_matter_Medium,TMAX_9_NegativeImpact
['F_EVI_8_High'],"['S_EVI_1_NegativeImpact', 'S_organic_matter_MediumImpact']",0.22611464968152867,0.46344647519582244,1.344937090679189,"['EVI_8', 'organic_matter', 'EVI_1']",['EVI_8'],"['organic_matter', 'EVI_1']",0.6233063540353944,EVI_8_High,EVI_1_NegativeImpact | organic_matter_MediumImpact
['F_NDVI_9_High'],"['S_TMAX_1_MediumImpact', 'S_EVI_9_MediumImpact']",0.18343949044585986,0.49569707401032703,1.257260753144125,"['NDVI_9', 'EVI_9', 'TMAX_1']",['NDVI_9'],"['EVI_9', 'TMAX_1']",0.6232204766015629,NDVI_9_High,TMAX_1_MediumImpact | EVI_9_MediumImpact
['F_GPP_8_Low'],"['S_VPDMIN_3_PositiveImpact', 'S_TMAX_8_MediumImpact']",0.06178343949044586,0.5025906735751295,1.2367826920265725,"['VPDMIN_3', 'GPP_8', 'TMAX_8']",['GPP_8'],"['VPDMIN_3', 'TMAX_8']",0.621595446251697,GPP_8_Low,VPDMIN_3_PositiveImpact | TMAX_8_MediumImpact
"['F_NDVI_7_High', 'F_organic_matter_High']",['S_TMIN_10_NegativeImpact'],0.07770700636942675,0.4404332129963899,1.4111839681721063,"['organic_matter', 'NDVI_7', 'TMIN_10']","['organic_matter', 'NDVI_7']",['TMIN_10'],0.621532289231036,NDVI_7_High | organic_matter_High,TMIN_10_NegativeImpact
"['F_GPP_7_High', 'F_organic_matter_Medium']",['S_saturated_hc_PositiveImpact'],0.09235668789808917,0.4754098360655737,1.3071689012661134,"['saturated_hc', 'organic_matter', 'GPP_7']","['organic_matter', 'GPP_7']",['saturated_hc'],0.621440953060939,GPP_7_High | organic_matter_Medium,saturated_hc_PositiveImpact
['F_EVI_8_Low'],"['S_VPDMIN_4_MediumImpact', 'S_NDVI_8_MediumImpact']",0.10636942675159236,0.5075987841945289,1.2241629664906455,"['NDVI_8', 'EVI_8', 'VPDMIN_4']",['EVI_8'],"['NDVI_8', 'VPDMIN_4']",0.6213836334466194,EVI_8_Low,VPDMIN_4_MediumImpact | NDVI_8_MediumImpact
['F_NDVI_8_Low'],"['S_b_density_MediumImpact', 'S_VPDMIN_10_MediumImpact']",0.10318471337579618,0.43902439024390244,1.4153353032503633,"['NDVI_8', 'VPDMIN_10', 'b_density']",['NDVI_8'],"['VPDMIN_10', 'b_density']",0.6213667185001595,NDVI_8_Low,b_density_MediumImpact | VPDMIN_10_MediumImpact
['F_NDVI_8_High'],"['S_VPDMIN_5_NegativeImpact', 'S_EVI_9_MediumImpact']",0.2140127388535032,0.5145482388973966,1.2075347310447127,"['NDVI_8', 'VPDMIN_5', 'EVI_9']",['NDVI_8'],"['VPDMIN_5', 'EVI_9']",0.6213348692664984,NDVI_8_High,VPDMIN_5_NegativeImpact | EVI_9_MediumImpact
"['F_NDVI_7_High', 'F_organic_matter_Medium']",['S_TMIN_1_PositiveImpact'],0.06815286624203822,0.4692982456140351,1.322797568427352,"['TMIN_1', 'organic_matter', 'NDVI_7']","['organic_matter', 'NDVI_7']",['TMIN_1'],0.6207865781654679,NDVI_7_High | organic_matter_Medium,TMIN_1_PositiveImpact
"['F_NDVI_7_Low', 'F_NDVI_9_Low']",['S_TMEAN_8_MediumImpact'],0.07898089171974522,0.5,1.240126382306477,"['NDVI_9', 'NDVI_7', 'TMEAN_8']","['NDVI_9', 'NDVI_7']",['TMEAN_8'],0.6200631911532385,NDVI_7_Low | NDVI_9_Low,TMEAN_8_MediumImpact
['F_NDVI_9_High'],"['S_pH_MediumImpact', 'S_organic_matter_MediumImpact']",0.18789808917197454,0.5077452667814114,1.2207658022156445,"['pH', 'NDVI_9', 'organic_matter']",['NDVI_9'],"['pH', 'organic_matter']",0.6198380579236061,NDVI_9_High,pH_MediumImpact | organic_matter_MediumImpact
"['F_GPP_8_High', 'F_organic_matter_High']",['S_TMIN_10_NegativeImpact'],0.12547770700636943,0.43973214285714285,1.4089376822157436,"['GPP_8', 'organic_matter', 'TMIN_10']","['GPP_8', 'organic_matter']",['TMIN_10'],0.6195551861529051,GPP_8_High | organic_matter_High,TMIN_10_NegativeImpact
"['F_organic_matter_Medium', 'F_NDVI_9_High']",['S_NDVI_7_PositiveImpact'],0.061146496815286625,0.463768115942029,1.3335456813717683,"['NDVI_9', 'organic_matter', 'NDVI_7']","['NDVI_9', 'organic_matter']",['NDVI_7'],0.6184559681724143,organic_matter_Medium | NDVI_9_High,NDVI_7_PositiveImpact
['F_organic_matter_Medium'],"['S_NDVI_7_MediumImpact', 'S_NDVI_8_MediumImpact']",0.15605095541401273,0.4803921568627451,1.287057485110085,"['NDVI_8', 'organic_matter', 'NDVI_7']",['organic_matter'],"['NDVI_8', 'NDVI_7']",0.6182923212783742,organic_matter_Medium,NDVI_7_MediumImpact | NDVI_8_MediumImpact
['F_GPP_7_Low'],"['S_GPP_9_MediumImpact', 'S_NDVI_8_MediumImpact']",0.061146496815286625,0.4824120603015075,1.2815345764354766,"['NDVI_8', 'GPP_9', 'GPP_7']",['GPP_7'],"['NDVI_8', 'GPP_9']",0.6182277353658581,GPP_7_Low,GPP_9_MediumImpact | NDVI_8_MediumImpact
['F_NDVI_9_High'],"['S_NDVI_10_MediumImpact', 'S_TMEAN_11_MediumImpact']",0.18789808917197454,0.5077452667814114,1.2170382730485738,"['NDVI_9', 'NDVI_10', 'TMEAN_11']",['NDVI_9'],"['NDVI_10', 'TMEAN_11']",0.6179454226322363,NDVI_9_High,NDVI_10_MediumImpact | TMEAN_11_MediumImpact
"['F_EVI_8_High', 'F_organic_matter_Medium']",['S_VPDMIN_9_PositiveImpact'],0.07388535031847134,0.464,1.3317733089579527,"['EVI_8', 'organic_matter', 'VPDMIN_9']","['EVI_8', 'organic_matter']",['VPDMIN_9'],0.6179428153564901,EVI_8_High | organic_matter_Medium,VPDMIN_9_PositiveImpact
['F_NDVI_9_High'],"['S_organic_matter_MediumImpact', 'S_NDVI_7_PositiveImpact']",0.17133757961783438,0.4629948364888124,1.3337649418118083,"['NDVI_9', 'organic_matter', 'NDVI_7']",['NDVI_9'],"['organic_matter', 'NDVI_7']",0.6175262811486686,NDVI_9_High,organic_matter_MediumImpact | NDVI_7_PositiveImpact
